CDSCode,C,D,S,SARCYear,BTEACHSAL,MTCHSAL,HTCHSAL,PRSAL,PRSALM,PRSALH,SUPSAL,PTCHSAL,PADMSAL,AVEBTCHSAL,AVGMTCHSAL,AVGHTCHSAL,AVGPRSAL,AVGPRSALM,AVGPRSALH,AVGSUPSAL,AVGPTCHSAL,AVGPADMSAL
50712740121558,50,71274,0121558,2019-20,50953,68547,86818,0,0,0,123759,25,6,47265,69813,91237,113466,115186,0,131359,30,7
09737830121566,09,73783,0121566,2019-20,44530,59198,81574,114442,0,0,154026,29,6,45813,70720,93973,111613,119477,120270,150704,29,6
31668520121608,31,66852,0121608,2019-20,43059,64767,91540,129340,0,0,191778,28,14,47265,69813,91237,113466,115186,0,131359,30,7
31669440121624,31,66944,0121624,2019-20,54761,78848,112230,134517,145138,154043,223194,33,6,48119,74665,98160,118542,125068,133516,194199,31,6
58727360121632,58,72736,0121632,2019-20,53451,75649,108420,109013,114463,121763,207200,33,6,51029,78583,99506,124576,131395,144697,240194,34,6
45699550121640,45,69955,0121640,2019-20,46107,66378,85648,102920,102086,0,125580,28,6,47265,69813,91237,113466,115186,0,131359,30,7
18750360121657,18,75036,0121657,2019-20,,,,,,,,29,8,45813,70720,93973,111613,119477,120270,150704,29,6
34674390121665,34,67439,0121665,2019-20,46817,69671,100975,120748,127364,139247,305000,31,5,50897,78461,104322,131863,137086,151143,297037,32,5
33736760121673,33,73676,0121673,2019-20,53870,86849,111614,129320,137188,154856,250000,35,4,52562,83575,104166,131875,137852,150626,260243,34,5
37683380121681,37,68338,0121681,2019-20,48792,74140,100772,139968,143902,154753,290907,34,5,50897,78461,104322,131863,137086,151143,297037,32,5
19647330121699,19,64733,0121699,2019-20,46587,74412,92389,124955,136210,137581,350000,28,5,50897,78461,104322,131863,137086,151143,297037,32,5
19647330121707,19,64733,0121707,2019-20,46587,74412,92389,124955,136210,137581,350000,28,5,50897,78461,104322,131863,137086,151143,297037,32,5
04615310121715,04,61531,0121715,2019-20,40060,60700,99998,98664,95798,120063,159000,21,4,48119,74665,98160,118542,125068,133516,194199,31,6
57727100121749,57,72710,0121749,2019-20,46688,66481,95210,108295,113546,125256,224180,33,5,51029,78583,99506,124576,131395,144697,240194,34,6
56105610121756,56,10561,0121756,2019-20,,,,,,,,,,,,,,,,,,
19101990121772,19,10199,0121772,2019-20,,,,,,,,,,,,,,,,,,
39686760121798,39,68676,0121798,2019-20,50704,77138,97175,135730,0,149318,283250,28,6,50897,78461,104322,131863,137086,151143,297037,32,5
19101990121822,19,10199,0121822,2019-20,,,,,,,,,,,,,,,,,,
19647330121848,19,64733,0121848,2019-20,46587,74412,92389,124955,136210,137581,350000,28,5,50897,78461,104322,131863,137086,151143,297037,32,5
19101990121897,19,10199,0121897,2019-20,,,,,,,,,,,,,,,,,,
19101990121905,19,10199,0121905,2019-20,,,,,,,,,,,,,,,,,,
19101990121921,19,10199,0121921,2019-20,,,,,,,,,,,,,,,,,,
19101990121939,19,10199,0121939,2019-20,,,,,,,,,,,,,,,,,,
19101990121954,19,10199,0121954,2019-20,,,,,,,,,,,,,,,,,,
01611190122085,01,61119,0122085,2019-20,53006,74339,97088,128153,124728,141835,230000,35,6,51029,78583,99506,124576,131395,144697,240194,34,6
48705400122093,48,70540,0122093,2019-20,47520,75360,94119,116859,119839,134092,282662,34,7,50897,78461,104322,131863,137086,151143,297037,32,5
19647330122101,19,64733,0122101,2019-20,46587,74412,92389,124955,136210,137581,350000,28,5,50897,78461,104322,131863,137086,151143,297037,32,5
19647330122119,19,64733,0122119,2019-20,46587,74412,92389,124955,136210,137581,350000,28,5,50897,78461,104322,131863,137086,151143,297037,32,5
19647330122127,19,64733,0122127,2019-20,46587,74412,92389,124955,136210,137581,350000,28,5,50897,78461,104322,131863,137086,151143,297037,32,5
19647330122135,19,64733,0122135,2019-20,46587,74412,92389,124955,136210,137581,350000,28,5,50897,78461,104322,131863,137086,151143,297037,32,5
19647330122143,19,64733,0122143,2019-20,46587,74412,92389,124955,136210,137581,350000,28,5,50897,78461,104322,131863,137086,151143,297037,32,5
19647330122150,19,64733,0122150,2019-20,46587,74412,92389,124955,136210,137581,350000,28,5,50897,78461,104322,131863,137086,151143,297037,32,5
19647330122168,19,64733,0122168,2019-20,46587,74412,92389,124955,136210,137581,350000,28,5,50897,78461,104322,131863,137086,151143,297037,32,5
19647330122176,19,64733,0122176,2019-20,46587,74412,92389,124955,136210,137581,350000,28,5,50897,78461,104322,131863,137086,151143,297037,32,5
19647330122184,19,64733,0122184,2019-20,46587,74412,92389,124955,136210,137581,350000,28,5,50897,78461,104322,131863,137086,151143,297037,32,5
19647330122192,19,64733,0122192,2019-20,46587,74412,92389,124955,136210,137581,350000,28,5,50897,78461,104322,131863,137086,151143,297037,32,5
19647330122200,19,64733,0122200,2019-20,46587,74412,92389,124955,136210,137581,350000,28,5,50897,78461,104322,131863,137086,151143,297037,32,5
19647330122218,19,64733,0122218,2019-20,46587,74412,92389,124955,136210,137581,350000,28,5,50897,78461,104322,131863,137086,151143,297037,32,5
19647330122226,19,64733,0122226,2019-20,46587,74412,92389,124955,136210,137581,350000,28,5,50897,78461,104322,131863,137086,151143,297037,32,5
19647330122234,19,64733,0122234,2019-20,46587,74412,92389,124955,136210,137581,350000,28,5,50897,78461,104322,131863,137086,151143,297037,32,5
19647330122242,19,64733,0122242,2019-20,46587,74412,92389,124955,136210,137581,350000,28,5,50897,78461,104322,131863,137086,151143,297037,32,5
48705320122267,48,70532,0122267,2019-20,42974,64867,86402,103506,110987,114458,187101,33,6,48119,74665,98160,118542,125068,133516,194199,31,6
36678760122317,36,67876,0122317,2019-20,55050,85311,110817,128110,145527,161367,345616,30,4,50897,78461,104322,131863,137086,151143,297037,32,5
19647330122333,19,64733,0122333,2019-20,46587,74412,92389,124955,136210,137581,350000,28,5,50897,78461,104322,131863,137086,151143,297037,32,5
19647330122341,19,64733,0122341,2019-20,46587,74412,92389,124955,136210,137581,350000,28,5,50897,78461,104322,131863,137086,151143,297037,32,5
19647330122358,19,64733,0122358,2019-20,46587,74412,92389,124955,136210,137581,350000,28,5,50897,78461,104322,131863,137086,151143,297037,32,5
19647330122366,19,64733,0122366,2019-20,46587,74412,92389,124955,136210,137581,350000,28,5,50897,78461,104322,131863,137086,151143,297037,32,5
19647330122374,19,64733,0122374,2019-20,46587,74412,92389,124955,136210,137581,350000,28,5,50897,78461,104322,131863,137086,151143,297037,32,5
19647330122382,19,64733,0122382,2019-20,46587,74412,92389,124955,136210,137581,350000,28,5,50897,78461,104322,131863,137086,151143,297037,32,5
19647330122390,19,64733,0122390,2019-20,46587,74412,92389,124955,136210,137581,350000,28,5,50897,78461,104322,131863,137086,151143,297037,32,5
19647330122408,19,64733,0122408,2019-20,46587,74412,92389,124955,136210,137581,350000,28,5,50897,78461,104322,131863,137086,151143,297037,32,5
19647330122416,19,64733,0122416,2019-20,46587,74412,92389,124955,136210,137581,350000,28,5,50897,78461,104322,131863,137086,151143,297037,32,5
19650940122432,19,65094,0122432,2019-20,51155,79843,107578,140991,144117,164033,311835,33,7,51029,78583,99506,124576,131395,144697,240194,34,6
49706720122440,49,70672,0122440,2019-20,46526,62572,81812,0,0,0,129000,31,6,47265,69813,91237,113466,115186,0,131359,30,7
19734450122465,19,73445,0122465,2019-20,58884,90902,112938,133127,138246,158183,268145,34,6,52562,83575,104166,131875,137852,150626,260243,34,5
10767780122473,10,76778,0122473,2019-20,46407,66615,87398,121254,127392,127392,188000,28,7,48119,74665,98160,118542,125068,133516,194199,31,6
19647330122481,19,64733,0122481,2019-20,46587,74412,92389,124955,136210,137581,350000,28,5,50897,78461,104322,131863,137086,151143,297037,32,5
19647330122499,19,64733,0122499,2019-20,46587,74412,92389,124955,136210,137581,350000,28,5,50897,78461,104322,131863,137086,151143,297037,32,5
19647330122556,19,64733,0122556,2019-20,46587,74412,92389,124955,136210,137581,350000,28,5,50897,78461,104322,131863,137086,151143,297037,32,5
19647330122564,19,64733,0122564,2019-20,46587,74412,92389,124955,136210,137581,350000,28,5,50897,78461,104322,131863,137086,151143,297037,32,5
39685850122580,39,68585,0122580,2019-20,43999,69903,97861,124825,139252,128359,268296,34,5,50897,78461,104322,131863,137086,151143,297037,32,5
19647330122606,19,64733,0122606,2019-20,46587,74412,92389,124955,136210,137581,350000,28,5,50897,78461,104322,131863,137086,151143,297037,32,5
19647330122614,19,64733,0122614,2019-20,46587,74412,92389,124955,136210,137581,350000,28,5,50897,78461,104322,131863,137086,151143,297037,32,5
19647330122622,19,64733,0122622,2019-20,46587,74412,92389,124955,136210,137581,350000,28,5,50897,78461,104322,131863,137086,151143,297037,32,5
19647330122630,19,64733,0122630,2019-20,46587,74412,92389,124955,136210,137581,350000,28,5,50897,78461,104322,131863,137086,151143,297037,32,5
19647330122655,19,64733,0122655,2019-20,46587,74412,92389,124955,136210,137581,350000,28,5,50897,78461,104322,131863,137086,151143,297037,32,5
13631230122663,13,63123,0122663,2019-20,59351,89884,115810,124129,127929,0,227080,34,6,52060,84043,107043,133582,138803,133845,240628,35,5
56105610122713,56,10561,0122713,2019-20,,,,,,,,,,,,,,,,,,
19647330122721,19,64733,0122721,2019-20,46587,74412,92389,124955,136210,137581,350000,28,5,50897,78461,104322,131863,137086,151143,297037,32,5
19647330122739,19,64733,0122739,2019-20,46587,74412,92389,124955,136210,137581,350000,28,5,50897,78461,104322,131863,137086,151143,297037,32,5
19647330122747,19,64733,0122747,2019-20,46587,74412,92389,124955,136210,137581,350000,28,5,50897,78461,104322,131863,137086,151143,297037,32,5
19647330122754,19,64733,0122754,2019-20,46587,74412,92389,124955,136210,137581,350000,28,5,50897,78461,104322,131863,137086,151143,297037,32,5
37683380122788,37,68338,0122788,2019-20,48792,74140,100772,139968,143902,154753,290907,34,5,50897,78461,104322,131863,137086,151143,297037,32,5
37754160122796,37,75416,0122796,2019-20,,,,,,,,31,6,45813,70720,93973,111613,119477,120270,150704,29,6
16638910122820,16,63891,0122820,2019-20,56742,79410,105563,122227,127558,136694,165250,31,5,48119,74665,98160,118542,125068,133516,194199,31,6
19647330122838,19,64733,0122838,2019-20,46587,74412,92389,124955,136210,137581,350000,28,5,50897,78461,104322,131863,137086,151143,297037,32,5
15636280122853,15,63628,0122853,2019-20,,,,,,,,18,2,45813,70720,93973,111613,119477,120270,150704,29,6
19647330122861,19,64733,0122861,2019-20,46587,74412,92389,124955,136210,137581,350000,28,5,50897,78461,104322,131863,137086,151143,297037,32,5
39685850122879,39,68585,0122879,2019-20,43999,69903,97861,124825,139252,128359,268296,34,5,50897,78461,104322,131863,137086,151143,297037,32,5
15635450122887,15,63545,0122887,2019-20,50210,66806,79852,112974,114643,0,125000,30,6,47265,69813,91237,113466,115186,0,131359,30,7
27661910122911,27,66191,0122911,2019-20,44081,76510,95531,123392,140898,0,198000,35,6,51450,80263,101012,128082,132453,134792,197968,34,6
19644770122929,19,64477,0122929,2019-20,47515,76073,104152,122750,117552,0,186622,35,6,51450,80263,101012,128082,132453,134792,197968,34,6
36750770122945,36,75077,0122945,2019-20,48699,78459,113873,135592,136285,151178,210000,33,5,52562,83575,104166,131875,137852,150626,260243,34,5
33751760122960,33,75176,0122960,2019-20,46756,85783,112903,137932,145079,157340,270840,38,4,50897,78461,104322,131863,137086,151143,297037,32,5
37683790123000,37,68379,0123000,2019-20,51894,77689,102632,132779,134603,0,202660,35,6,51450,80263,101012,128082,132453,134792,197968,34,6
37764710123042,37,76471,0123042,2019-20,,,,,,,,,,,,,,,,,,
37764710123059,37,76471,0123059,2019-20,,,,,,,,,,,,,,,,,,
24753170123091,24,75317,0123091,2019-20,50000,76000,106850,110510,119621,111766,170469,30,6,48119,74665,98160,118542,125068,133516,194199,31,6
38684780123117,38,68478,0123117,2019-20,50865,83205,103969,126740,132675,137989,310000,33,7,50897,78461,104322,131863,137086,151143,297037,32,5
09618460123125,09,61846,0123125,2019-20,49895,64935,90238,0,0,0,129800,39,5,47265,69813,91237,113466,115186,0,131359,30,7
19647330123133,19,64733,0123133,2019-20,46587,74412,92389,124955,136210,137581,350000,28,5,50897,78461,104322,131863,137086,151143,297037,32,5
19647330123141,19,64733,0123141,2019-20,46587,74412,92389,124955,136210,137581,350000,28,5,50897,78461,104322,131863,137086,151143,297037,32,5
19647330123158,19,64733,0123158,2019-20,46587,74412,92389,124955,136210,137581,350000,28,5,50897,78461,104322,131863,137086,151143,297037,32,5
19647330123166,19,64733,0123166,2019-20,46587,74412,92389,124955,136210,137581,350000,28,5,50897,78461,104322,131863,137086,151143,297037,32,5
19646670123174,19,64667,0123174,2019-20,49927,80847,106560,136236,135596,0,235704,34,5,52060,84043,107043,133582,138803,133845,240628,35,5
33752420123190,33,75242,0123190,2019-20,54647,88606,117411,146745,150822,160952,302841,31,6,52562,83575,104166,131875,137852,150626,260243,34,5
37682130123224,37,68213,0123224,2019-20,45555,58168,89579,112611,118860,136224,169027,24,6,48119,74665,98160,118542,125068,133516,194199,31,6
43104390123257,43,10439,0123257,2019-20,,,,,,,,,,,,,,,,,,
38684780123265,38,68478,0123265,2019-20,50865,83205,103969,126740,132675,137989,310000,33,7,50897,78461,104322,131863,137086,151143,297037,32,5
43104390123281,43,10439,0123281,2019-20,,,,,,,,,,,,,,,,,,
43694500123299,43,69450,0123299,2019-20,54759,94662,109743,141372,139943,0,242254,36,6,52060,84043,107043,133582,138803,133845,240628,35,5
20755800123315,20,75580,0123315,2019-20,42686,64465,81600,102327,115094,119643,181302,32,9,48119,74665,98160,118542,125068,133516,194199,31,6
56737590123349,56,73759,0123349,2019-20,49289,80193,101541,130603,134349,148029,250180,40,6,52562,83575,104166,131875,137852,150626,260243,34,5
48705400123356,48,70540,0123356,2019-20,47520,75360,94119,116859,119839,134092,282662,34,7,50897,78461,104322,131863,137086,151143,297037,32,5
27754400123406,27,75440,0123406,2019-20,50366,74704,108484,128665,144573,158759,230683,29,6,48119,74665,98160,118542,125068,133516,194199,31,6
20652430123414,20,65243,0123414,2019-20,45956,73239,93867,124294,125066,135508,225000,30,5,52562,83575,104166,131875,137852,150626,260243,34,5
49707970123422,49,70797,0123422,2019-20,52563,71151,92662,0,0,0,156511,24,4,47265,69813,91237,113466,115186,0,131359,30,7
19648650123448,19,64865,0123448,2019-20,56756,83702,106309,126890,134489,154981,280000,36,4,52562,83575,104166,131875,137852,150626,260243,34,5
10624140123463,10,62414,0123463,2019-20,49499,71965,93863,108809,114249,125960,206832,30,5,52562,83575,104166,131875,137852,150626,260243,34,5
43696250123489,43,69625,0123489,2019-20,53709,84060,103129,141017,145187,0,298043,35,5,52060,84043,107043,133582,138803,133845,240628,35,5
38684780123505,38,68478,0123505,2019-20,50865,83205,103969,126740,132675,137989,310000,33,7,50897,78461,104322,131863,137086,151143,297037,32,5
09100900123521,09,10090,0123521,2019-20,,,,,,,,,,,,,,,,,,
58727690123570,58,72769,0123570,2019-20,42826,70342,97443,0,0,122833,157590,30,7,47995,65131,99908,0,0,129582,140551,23,5
10739990123596,10,73999,0123596,2019-20,48817,75857,96046,109862,112699,121194,231628,31,6,51029,78583,99506,124576,131395,144697,240194,34,6
20652430123620,20,65243,0123620,2019-20,45956,73239,93867,124294,125066,135508,225000,30,5,52562,83575,104166,131875,137852,150626,260243,34,5
54719930123646,54,71993,0123646,2019-20,54359,77470,108749,183551,0,197669,253058,26,9,48119,74665,98160,118542,125068,133516,194199,31,6
54719930123653,54,71993,0123653,2019-20,54359,77470,108749,183551,0,197669,253058,26,9,48119,74665,98160,118542,125068,133516,194199,31,6
54719930123661,54,71993,0123661,2019-20,54359,77470,108749,183551,0,197669,253058,26,9,48119,74665,98160,118542,125068,133516,194199,31,6
50710430123679,50,71043,0123679,2019-20,56961,84640,113668,127121,129795,147414,245856,33,7,52562,83575,104166,131875,137852,150626,260243,34,5
33671730123703,33,67173,0123703,2019-20,55137,80534,111829,137894,141317,159682,275095,33,5,50897,78461,104322,131863,137086,151143,297037,32,5
30664640123729,30,66464,0123729,2019-20,55047,82711,110260,149127,163250,168702,341173,36,5,50897,78461,104322,131863,137086,151143,297037,32,5
23655650123737,23,65565,0123737,2019-20,44794,56999,82522,96709,111165,113823,136896,28,6,48119,74665,98160,118542,125068,133516,194199,31,6
43694840123760,43,69484,0123760,2019-20,53849,79326,100775,138017,148067,156996,230468,33,5,52562,83575,104166,131875,137852,150626,260243,34,5
37683380123778,37,68338,0123778,2019-20,48792,74140,100772,139968,143902,154753,290907,34,5,50897,78461,104322,131863,137086,151143,297037,32,5
49738820123786,49,73882,0123786,2019-20,42021,64482,84260,117868,112812,120275,234999,28,7,51029,78583,99506,124576,131395,144697,240194,34,6
43104390123794,43,10439,0123794,2019-20,,,,,,,,,,,,,,,,,,
39686760123802,39,68676,0123802,2019-20,50704,77138,97175,135730,0,149318,283250,28,6,50897,78461,104322,131863,137086,151143,297037,32,5
04614240123810,04,61424,0123810,2019-20,49195,66564,104767,114497,121376,126883,238553,33,4,52562,83575,104166,131875,137852,150626,260243,34,5
33670330123828,33,67033,0123828,2019-20,64344,97750,120294,133238,138055,145043,416912,40,5,50897,78461,104322,131863,137086,151143,297037,32,5
33672490123844,33,67249,0123844,2019-20,52532,81845,110429,130798,142674,147897,219270,35,6,51029,78583,99506,124576,131395,144697,240194,34,6
36678430123851,36,67843,0123851,2019-20,51965,86521,109075,133996,143214,155485,240400,35,4,52562,83575,104166,131875,137852,150626,260243,34,5
